product_id,review_title,review_text,rating,age_range,skin_type,skin_tone,eye_color,reviewer_username,tags,review_id
P382204,Great Daily Moisturizer!,"Over the summer I started using a prescription gel to help get rid of acne, and the side effect was horrible, dry, scaly skin. Ever since I've had really dry skin, something I've never had to deal with before. My previous moisturizer was too thick and creamy, causing my pores to clog, little bumps on my forehead, and a greasy skin texture. I've been using this as a night-time moisturizer and I've seen instant results! My skin is tighter, smoother, and I haven't had a breakout since I started using the product. I will be buying the full size again!!",4,,,,,MWalker42,"{lightweight,moisturizing,soothing,""safe for sensitive skin""}",40b0ad9d-dbb3-4c4a-858e-cdab648f3838
P382204,yes!,"I have oily, acne-prone skin. I received a deluxe sample of this gel and said..why not? I'm glad I did! My skin maintains balanced. It feels supple and hydrated without that oily and greasy feeling! Luv it!!! I give it 5 ☆",5,,,,,SandY1019,,b2083803-ec40-45de-b149-b23f5038e73b
P382204,ehhh,"Honestly, product did not do much for me after several attempts. I did not see or feel any difference especially in regards to hydration. I would not purchase and I personally do not think it is worth the price.",1,,,,,UFaluma,,12fbc30a-2915-47e1-8ac8-edf358d45860
P382204,just okay,"I hate giving bad reviews. I got a deluxe sample and was able to get several uses out. My overall opinion is that it didn't really do much. It didn't irritate my skin and felt refreshing, but aloe could have the same thing for a fraction of the price. I don't dislike the product, but it is not worth buying the full size for me",2,,,,,jayhawkgirl,,420e96f2-0a57-4830-9058-8b3a4a4c59f9
P382204,amazing,"I have normal to dry skin. this stuff really makes my skin feel much better after it gets dry from the shower. i usually use lotion type moisturizers but this is better then that! it makes my skin feel so smooth, fresh, and plump! I got a sample of this from a purchase online, and you really need a bean sized amount of this.",5,,,,,celiala,"{hydrateing,soothing,softening}",75cb5fdc-7a98-4813-8dcc-8b0f97d2c949
P382204,Disappointed,Aloe vera honestly works better. At least for me I didn't notice a change at all in my skin. Didn't make my skin worse though. Would definitely not suggest paying for this.,1,,,,,HLjag,,a2444858-32d4-4a70-8eb2-3b34ee9da12d
P382204,worst gel mask,"I am a dry and sensitive skin, and this mask do nothing on my skin. The most terrible thing is this makes me can't open my eyes.",1,,,,,weini,,99e4ef8a-7290-497d-add5-b51dd1690462
P382204,"Overpriced, Underhydrated","I used this product as a 10 min mask and as an overnight mask, both applied generously and saw/felt no noticeable increase in hydration. I'm currently suffering form very dry, flaky, seasonal skin that also has acne flare-ups. The flakes and dryness was just as prevalent as prior to use. My skin was none the softer and the cool water rinse to me is not comforting.",1,,,,,AmberNicRN,,3a5af572-12b8-49f4-a95a-0c39e4b14c8a
P382204,More than I expected,"I got this as a deluxe sample in a goody bag. To be honest, I had no particular expectations. It felt a little weird going on, like jelly or something - not like other masks I've tried. Anyway, I waited the recommended 10 minutes and I was pleasantly surprised. My face did feel cool, smooth and most importantly, soothed. I will more than likely purchase this in the future.",5,,,,,WingingIt,{soothing},5db049e1-d7a2-41cb-a04c-33bca44d2a6a
P382204,Pleasantly Surprised,"I recieved this as a gift and went into using it with a skeptical approach. I have very dry skin so I tend to prefer creamier masks over gel formulas. However, this mask is extremely gentle and is PERFECT for after peels and exfoliation. If my skin is feeling irritated, I just slather this on and leave it for 30 minutes to an hour, and I can definitely see how calming it is. It's so gentle, you can easily leave it on for an hour or more- I do see more of a result when I leave it on longer. Also, it's not heavily scented. As I was reading the ingredients (cucumber, pineapple, aloe, papaya) I was expecting a strong fruity-cucumber smell but the aloe-cucumber scent is very light and hard to detect once on. I would definitely repurchase this. I didn't give 5 stars because the effect is very subtle, and those who do not have a lot of redness, dryness, and sensitivity might not notice any difference.",4,,,,,Jackie0321,"{hydrating,soothing,gentle}",cb50efc3-28a6-457e-b099-7116b1b44470
P382204,Refreshing!,I received a deluxe sample of this and LOVED it! As soon as I put it on i felt my pores waking up! Smells great and feels very smooth. A little goes a long way.,4,,,,,Brooke859,,51d98460-08ec-46c0-9031-daef18b6fbbe
P382204,Great Product!,"I absolutely love this product, I received it in sample bundle and I'm glad that I got a chance to try it. The product is so moisturizing and I always wear a thin layer overnight and my skin looks wonderful and I always have a glow from wearing it. Also a little goes a long way so you will have it for a long time! I love it!",5,,,,,Curren,,9a779ed0-f62d-4f9d-9ca2-1e30ff8bd614
P382204,Soothing and moisturizing,"This mask is indeed soothing and moisturizing, and also quite refreshing. However, I feel like a good moisturizer does a better job than this mask. It does not irritate my super sensitive skin, which is a plus.",3,,,,,Joliesa,"{soothing,moisturizing,refreshing}",0f693ef7-ad23-479d-ab07-4bf30a95aa1b
P382204,amazing,"i got this as a birthday gift as the NARS lip pencil wasn't available and I'm so happy that i got skincare products .It absorbs well into the skin,leaves it soft and smooth after rinsing. Apply it under ur eyes for some cooling cucumber effect :)",5,,,,,DrPriya,"{hydrating,cooling,refreshing}",56024708-d491-4e23-899f-410d9861c333
P382204,Moisture without Detox,"The mask feels amazing. I feel refreshed and my face looks brighter. I learned about the product first through the free mini facial Sephora had at my store so I bought the set. I have combination skin and it makes my skin look brighter and nicer without a greasy after look. However, I cannot give this product five stars because it says that it detoxes my face and I have yet to see a difference in my pores (I use the cleanser beforehand and while it looks less greasy on my t zone I still have blackheads and my pores don't look clean).",4,,,,,monicaDz,,8ffc497b-daa7-4fcd-9a9a-471bcb8443af
P382204,No significant results,"I received this mask as part of the Skintastic Mask Magic kit from PTR, and I can say without hesitation that this is definitely my least favorite of the three. Perhaps my skin is not dry, sensitive, or irritated enough to appreciate whatever virtues this mask might have, but for me it felt just like other reviewers have said; expensive aloe vera gel on your skin. No intense hydration or ""detoxification"", whatever that is supposed to be. I'd even say my skin is slightly on the dry side, with the beginnings of rosacea on my nose and cheekbones, so it seems like this mask would be a good fit for me, but I've used it about 3-4 times already and haven't noticed any difference in my skin.",3,,,,,demidevi,,bfb60784-3339-42a1-8ed8-f6d46bd136f0
P382204,perfect for sensitive skin!,"I absolutely love this product. I have VERY sensitive skin so I store mine in the fridge and i use it every night after my normal skin care routine. My skin just drinks up this mask and my skin always looks radiant and moisturized in the morning! Also it lasts a very long time, I've been using it for weeks and it doesn't look like I put a dent in it. Deffinetly worth the $$$$",5,,,,,Meg42674,,5ddff667-2c2b-4903-8ff1-aeafe29d20d7
P382204,Soft and Smooth,"I'll admit, I've never had to purchase the product because I end up getting deluxe sizes (Sephora birthday perk or promotions codes).....With that said- I love it. I wasn't impressed the first time because I only had it on for like 10 minutes but last night I used it for 20-30 minutes and omg my skin felt amazing after rinsing it off. I love that the scent is mild and it feels like a very mild formula. I think it would be very nice to use after an exfoliator. Very happy with this product.",4,,,,,waipahugirl,,36ae607b-885b-45ac-a4e1-5ce8a96525fd
P382204,save your money,"This mask does absolutely nothing but sit on the skin. After washing it off my skin looks the same as it did before. Can't believe it because this is a 45 dollar mask, I was expecting more out of it but seriously such a waste of money. The sephora mud mask for $19 is incredible. If you're looking into this, go read the reviews on that. It's wonderful. This did nothing for my skin. Returning!",1,,,,,Bridget1996,,f464274f-5f4b-4d37-8c91-b7270f4a0105
P382204,Not worth the price,"I've been wanting to try this for a while, so I was happy to get a small jar in a PTR gift set when I redeemed my VIB points. It felt nice and cool on my face when I applied it but the feeling was short lived. After about 10 minutes it was absorbed into my skin and I didn't really notice anything different. I have combination/dry skin and my skin didn't feel moisturized or softer at all, just kind of tight. To be honest it doesn't feel any different from cucumber aloe gel you apply after being in the sun, so I don't think the price is justified. I've been using it under my eyes because it's nice and cooling but I won't be purchasing.",2,,,,,tiffanyjo,,396dd6be-33b3-4e1c-a966-05b0dc5aad6a
P382204,I use it with my daily moisturizer.,"I use this daily. I use my daily moisturizing oil directly after washing my face in the AM and then I apply a small amount of this mask over it. I have been doing this daily for more than a month and my skin is noticeably softer. My eyes also look less puffy, and it makes my makeup dewy. I love this so much, and definitely plan to buy it again when i run out.",5,,,,,KTocci,"{cooling,hydrating,light-weight,gentle}",f54631a3-14b3-4f02-acf0-d2fa2d79e9fe
P382204,Meh,"Not worth the price tag at all. It cools and moisturizes while it's on the skin but immediately after washing off it does nothing. I've been using this weekly and haven't noticed any long lasting results. It would be nice for someone who enjoys a simple, relaxing mask just for the fun of it, but don't expect any results after using it. It doesn't moisturize, clean, detoxify, or soothe after it's washed off.",1,,,,,haley3k1,"{""not worth it""}",745302b6-89b3-4d50-b174-410d19252ac3
P382204,Great for Everyday Use & Sunburns,This is one of my favorites! It's feels like your skin is cold and tingly as it dries. I've used it on some bad sunburns and left it on for hours. It cooled the burn and helped with the redness.,5,,,,,morgan312,,f3217fa9-7166-4ca0-96bc-33452ef79b24
P382204,Your average mask,"Not wowed by this after a few uses, but not disappointed either. It's an okay product but not really worth the price.",2,,,,,chloergalloway,,10d773be-9278-4215-b89b-7c5d47acfdea
P382204,Happily surprised,"I've read so many rave reviews on this particular mask so I decided to splurge and buy it. I'm glad that I did. As the instructions suggested I refrigerated it first for a cooling effect and OMG... it felt so amazing and refreshing and although I didn't see the instant results that I was hoping for, I did start to notice a healthier and more hydrated complexion after using this twice a week, for 15 minutes, in about 2 weeks. Now... is it worth the 45? Ehh... I might ask for it as a Xmas gift but I don't think I would pay the 45 for it again lol",4,,,,,GenevieC,,e9ab0f96-62aa-444f-99d0-788d008bf3fe
P382204,Soothing,"I'm having trouble finding a holy grail moisturizing mask. I used this one a handful of times, and it felt like I was applying a version of aloe vera that was less sticky. It was definitely soothing while it was on my skin, but the second I washed it off, all the magical, moisturizing effects disappeared. Would only recommend for those that are fond of gentle, gel masks, but I personally will not be repurchasing.",3,,,,,sotosan,{calming},5d5f7c84-7bfa-4dc9-88e3-65665428f832
P382204,Can't live without!,"I have very oily, blemish prone, uneven skin. My skin gets red very easily and anti-acne products exacerbate my redness and produce flakiness. This is my solution!!! I leave it on overnight 3 times a week and I wake up to beautiful, soft, even-toned skin. I slab on a thick layer (almost to the point of being wasteful) and it doesn't break me out! I love love love this product. Great for after-sun too.",5,,,,,glossypinklips,,3a7d6890-4c17-40cc-a11d-613e0b19fccc
P382204,HOLY GRAIL,"I had a huge breakout due to me changing birth control and this helped with that soooo much!! I put it on at night and the next morning I wasn't as red and it minimized the breakouts, definitely my go to spot treatment!",5,,,,,lorraina93,,b45f74ac-26f1-4ef2-b97f-6e42e6ed1e8b
P382204,I didn't believe,"I did NOT think this would work. I have incredibly dry skin. I use this mask twice a week for about 15-20 minutes and my dry skin just vanishes. I can even use powder makeup again! I know it's pricey, but it's definitely worth the money.",5,,,,,MissMonica94,"{""actually works!"",moisturizing}",ff27eb50-bdd0-41f7-8e42-5262c1d9e706
P382204,I don't get it,"I don't get this mask, it doesn't seem to do anything!!!! I live it on, as a moisturizer but it doesn't really moisturize",3,,,,,OlenaY,,7b8357ce-ccc6-4f87-ab7d-ffe63e196f4a
P382204,blah,"Wasn't wowed after first use, so I'm not interested. Received this as a sample and thought I'd use it in replace of my usual mask after exfoliating. Regretted that decision because this mask didn't yield any results.",1,,,,,ebandev,,796072ee-4a0b-4c0e-b48d-d3f492ba33db
P382204,refreshing,"This is kind of a strange product. I purchased it thinking it would be a good lightweight moisture mask. It says that it hydrates but on my dry skin it doesn't really hydrate at all. It sinks into the skin and absorbs completely after about ten minutes, and leaves my skin feeling tight and dry. I'm not sure what they mean by detoxifying, but I haven't noticed any difference in my pores or blackheads. One thing this IS good for, is that it is very soothing and has a cooling sensation when you put it on. Because of this, I like to use it after exfoliation or if I've had a little too much sun. The downside is like I said it absorbs quickly, so the cooling/soothing effect is short lived. The directions also say that you can use this as a light layer over moisturizer, which I do after my nighttime routine. It does seem to make my skin feel a little softer in the mornings, but not so much that this is a must-have product. I'll finish the jar I purchased but I don't think I will buy again.",2,,,,,DuchessV,{ineffective},89c5c30d-dcd0-4017-8de0-ce6dc971f192
P382204,"","I had always stuck with an avocado clay mask until I got this cucumber gel mask as a sample from Sephora. I have pretty normal skin so I didn't expect much from this product but seriously, it is amazing. I always have a few zits or trouble spots, but not any huge breakouts. Any zits I had are gone and my pores are noticeably smaller plus my skin is very smooth. It's so refreshing to use this mask after a long day wearing makeup and it really detoxes your skin. I was so impressed that I bought the full size. I use it almost every night and will continue to buy and recommend this product.",5,,,,,Meghan14,"{cooling,refreshing,detoxifying}",2cd4828f-6f5d-4fc6-b6c7-3a3d1e7084ff
P382204,Pretty Good Stuff!,I received the trial size for my bday and so far I think it's pretty good! I didn't get the cooling feeling so I'm thinking about putting in the fridge for next use! When I washed the mask off my skin was very hydrated and felt super soft! I didn't notice a difference in the redness of my skin (I have mild rosacea on my cheeks). I plan on using this product again!,4,,,,,Kelsey4613,,1b90ceae-e462-400a-9109-0bfc0489e10e
P382204,good stuff,It's an cow quick enlightening mask. I use it in mornings for a day lift mask. It's nice but not amazing,4,,,,,beautyholicgirl,,82799482-c527-4f5f-9bf4-a89434eee755
P382204,Great for Redness,"I have combination, acne prone skin with some acne scarring on my cheeks. I use a cleanser with salicylic acid and exfoliate pretty regularly to keep my acne in check but this can be harsh and cause redness. This mask is excellent for calming and rebalancing my skin. I use it twice a week and it takes almost all the redness away. If you get an eyebrow or lip wax, it works amazingly to calm irritated skin and it doesn't clog pores.I use it for 10 or 15 minutes but it says you can use it overnight if you want. But it's really tacky and gel like so I can't imagine anyone doing that and getting it all over their sheets. But maybe I'm just a sloppy sleeper :p",4,,,,,MyBestDisguise,,788c7351-7366-4be7-a027-8601bd35dddd
P382204,Great product!,Perfect to calm skin after sun exposure. Moisturizes and calms skin. Love it!,5,,,,,LaCindy,,31a35e75-13e6-44ad-bcde-2c265ef69158
P382204,Great Mask,"If you are on the fence about this mask rather it be because of reviews or price, treat yourself and give this a try! It wears wonderfully on the skin and has a cooling effect as well as not being sticky (which was one of the best things about the mask in my book). Leaves skin refreshed and moisturized without feeling oily or gross, plus a little goes a long way! One of the best masks I have ever tried.",5,,,,,LP92,,d7d0d7b8-1a85-4533-9923-fa13dfcd090e
P382204,My Favorite Mask,"I'm somewhat of a mask fiend, and I've tried a lot of different brands and types, but the Cucumber Gel Mask is my ABSOLUTE favorite. I originally tried this in the Mini Mask Magic kit, which also comes with the rose stem cell mask and the pumpkin enzyme mask, but the cucumber was the definite winner of the trio. I bought the full-sized version as soon as I ran out of the mini size and I've used it every day since. This is really nice if you put it in the refrigerator before applying - feels really cool and refreshing on your skin - but it's still awesome even if you just leave it in your bathroom like I've been doing recently. I use this as my moisturizer, putting it on before bed every night and just rinsing it off in the morning, and I've definitely noticed that my skin is a lot softer and more luminescent. It is worth the price!",5,,,,,SK42,,6ebf1889-8869-4e9f-b36b-6425886d4fa9
P382204,no big deal,"It felt soothing and helped to reduce redness after an intense enzyme peel, but I don't think the cucumber gel is really anything special. No miracle results here.",3,,,,,girlmonster,,47b26b92-88b7-4fe6-b35d-14683004dd26
P382204,I need it,I received this product as a birthday gift. And I'm in love with it. My skin feels so calm and hydrated! I need a full version!,5,,,,,Oksagan,"{""like a magic""}",35710681-0924-47b2-94ea-a5673e5764e4
P382204,Opposite results,I don't get it. I read RAVE reviews about this product. I have very dry yet acne prone skin. I am on accutane right now for my acne as my skin is dry and red. I hoped this product would a) calm my skin and b) hydrate. It has done neither. My face is seriously worse since using this product. Disappointed!,1,,,,,Charmushka,,83ba8486-1829-4a23-b272-e6af6967b8ca
P382204,HOLY GRAIL!!,This stuff is absolutely amazing! Its so versatile and always works wonders for my skin! I use a thick layer for 10 minutes once a week and a thin layer over night 2-3 times a week and my skin looks soooo good! its so plump and hydrated and my eyes arent nearly as puffy after i use it. I also use it on sunburns and it instantly feels much better! Highly recommend trying this mask!,5,,,,,JuliaRachel,"{hydrating,soothing,cooling,detoxifiying,moisturizing}",507bc0c2-d514-4e16-8f3c-9d54c14e70a6
P382204,Amazing!,This stuff rocks! It really rehydrates your skin and leaves you feelings refreshed and your skin super soft and healthy. Try putting it in the fridge before use!,5,,,,,SarahM2014,,5e85ecc4-ad79-481b-bdc0-c2f8d7e104d4
P382204,Da bomb,"This mask is one of the most helpful products for managing rosacea that I've found - even better than some of the prescription medicines for me. If I have a flare up threatening, and wear it over night, the redness is less in the morning. Generally my face is very dry and super sensitive.",5,,,,,Eldarwen,"{soothing,""good for rosacea""}",3d363591-b5f8-478e-8a53-202cd2e58ca3
P382204,MEH,This is a prefect example of a product that is visually appealing but does nothing.,1,,,,,MOFOReviews,"{""nothing special""}",f625ca39-8750-4eec-a2b8-a052ca746968
P382204,LOVE!,Great product. Does exactly as it says in description!,5,,,,,Meagannwilson,,5ac28cc2-0254-4171-80cf-ef32649c4f9d
P382204,Great for Soothing,"I use a prescription acne medication which can make my skin flaky and red (while remaining somewhat oily), but without it I have serious breakouts. Whenever my skin starts to get truly terrible, this calms it tremendously. This is one of the only products that reduces my dryness without breaking me out or exasperating my oiliness.",5,,,,,LindseyZ,,ebfcd87d-a3ad-4574-9495-1ed83683ba1d
P382204,Refreshing,"great for sensitive skin. It helps irrigated skin calm down so if you have a sunburn on your face, this mask will help. and to make it even better put it in the freezer for a little bit or just keep it in the fridge",5,,,,,yazzy88,{refreshing},8162bde7-07b7-4d04-b76e-557794a725eb
P382204,Great!!,"I got the little sample size for my birthday pack and I love it!!! It actually works well with burns, because I've been using it on my healing burn and there is no irritation whatsoever.",5,,,,,laprieta,,9be6636d-9615-4962-be6b-8db9a117f3ad
P382204,Great for rosacea,This helps me with my mild rosacea. It helps calm my skin down. The only thing I wish is that it was a little more moisturizing.,5,,,,,sKorpio,,61f6e20f-624f-46e2-8674-5ec2c8fba682
P382204,Now a believer!,"I was highly skeptical of this mask. I thought, ""Eh, it'll feel good but not really do anything."" So wrong. After the first time of use my skin looked more even in tone than it ever has. It was baby soft and even had a nice glow. Love love love. Especially applying it on a hot day/night after it's been sitting in the fridge.Will definitely be buying the full size when my sample runs out!",4,,,,,marissareneeee,,b06dc145-d35e-4d2e-b2f7-9a6b590d98c1
P382204,Believe the Hype,"I have sensitive, reactive skin that is prone to hyper pigmentation and scarring. I use this mask after waxing or using the Boscia peel-off masks to calm the redness and inflammation. It absolutely delivers what is promised. I leave it on for 30 min and by the time I wash it off, the red splotches have vanished. Fantastic product.",5,,,,,JWynneJ,,b7a7e0d0-c668-45f0-b88d-4b061e54a25d
P382204,"",This greatly reduces my pores ( I have noticeable ones) and makes my skin feel amazing. It is also very hydrating but does not make my skin greasy. I really do love the way it makes my skin look. I use it every other day.,5,,,,,mona86,,d02872cf-0a63-41e5-9b27-25a509b6cfe5
P382204,"",Smells nice feels good.. I use it after a skin peek and exfoliating .. Puts hydration and life back into face noticeable and instantly.. It's not harsh at all and can even spread a thin layer on your face and leave it on without washing off.. Holy grail,5,,,,,r0n1,,c9a49ed9-b7bf-4d4c-97b6-1a4324e9717c
P382204,tingle/burning sensation,I do not have sensitive skin by any means and i decided to give this a try and as soon as i put it on my face began to tingle and then burn,1,,,,,Emzay,,baa4d30a-a54a-42cc-917e-8d77836bd9a7
P382204,calming,"I love to use this mask after my Ole henriksen power peel. I actually keep it in the refrigerator and when I apply it it's cold and very refreshing. The next morning my skin is bright and feels very moisturized. I also like to use this around my eyes to reduce puffiness, since I'm a cry baby. :)",5,,,,,pradakitty,,b0574e8f-8ed4-4185-8796-782936104465
P382204,Hydrating if used properly,"I use it at night around my eye area to add some hydration, but not to the point of where my eyes will get too oily. I think it works best if you use it in the following ways.",4,,,,,SiobhanBurke,,2ef33853-f06e-45db-bdb9-1be808ef00c1
P382204,Very hydrating,I already felt my skin was hydrated after using the mask once. Very impressive.,4,,,,,Anonymous,,a07e9a0f-3d1f-4937-8cda-ea14635653bc
P382204,Super hydrating!,"I received a mini jar of this product in the Peter Thomas Roth rewards kit. It's amazing! Upon the first use I noticed a different in the texture of my skin; it locked in much needed moisture and made my skin glow. The gel was very cooling, calming and has a very pleasant smell. I have extremely sensitive skin (sun allergy) and I had no adverse reactions. I will be buying the full-size when I run out of my trial.",5,,,,,mickeyfrancoise,,10a7fe97-cbaa-4cc8-814a-f7304d6da1c1
P382204,Great for rosacea,I have used this Cucumber Mask for the past two years to soothe my skin and get rid of the red flush and heat from rosacea. No burning even my sensitive skin. I use many of Peter Thomas Roth's products and my skin has had no issues with his products.Cucumbr Mask,5,,,,,ozarkbella,"{""gets rid of red flush fast and very soothig""}",26e8671d-72e8-4ee3-a509-7c2254b1d04c
P382204,Cooling and Calming,"So refreshing. Perfect for after sun exposure. Any kind of burns, chemical peels, waxing. This mask not only calms, cools, and soothes but its detoxifying. Helps with acne on face and body.",5,,,,,AndrewCarter,"{refreshing,hydrating,soothing,calming,detoxifying,refining}",88bae0ab-48e8-4646-ab8f-bc6e45522df5
P382204,it's ok,Got this product with my free birthday gift. I expected more cooking and calming with this product but it didn't really do that much. My skin felt soft afterwards and refreshed. Not worth the price imo but it was free so I like it,3,,,,,chkm16,,ecf53959-fd75-442f-b8c4-ab94bc050828
P382204,Soothing,Personal tip: Keep it in the refrigerator for full effect.,4,,,,,BPParisNYC,,a75286a7-0d5f-471a-84ef-f0b2b838550b
P382204,This is a must have!!,So I have used many masks and this one is one that I will always have! It's helped my skin heal from a reaction to a peel too much sun and so far anything that has irritated my skin has been helped by this mask! I highly recommend it!,5,,,,,SparklesByRanae,,a46bd602-a68f-4214-83e4-9627a0057e7c
P382204,baby soft skin,"I use this on days I know I'll be using either matte makeup or harsh makeup removers to get my skin soft before and after the dryness it might develop. Feels great on the skin, you don't need a lot, good amount of product, smells nice!",5,,,,,Mjz1914,,32baf486-4082-4390-ac4a-3f955769b418
P382204,Helps irritated skin and allergic reactions,"I have tired a sample of this product twice now and I really do love it! I love to venture out and try new products and sadly, my skin doesn't love trying new things as much as I do so my skin will either have an allergic reaction or get really irritated with bumps and redness. This products removes redness and stops the itchiness along with the swelling. I would definitely recommend this product!",5,,,,,rodriguesv,"{gentle,""helps irritated skin"",""removes redness""}",31c4ffa1-c7a4-4d64-987e-1ad60f5ab849
P382204,ummm,this really wasn't really a game changer for me...it is fairly hydrating though...feels kinda like putting aloe gel on my facebut its really good for the cali summer ..<which is almost all year round haha >,4,,,,,zoehhhh,,931ba6cd-18b6-4397-99a9-f9e1ec7ad853
P382204,Not for me,"Unfortunately I'll probably be returning this product. Leaving it on for 10 minutes as directed did absolutely nothing for me, even when placed in the fridge. Overnight gives a much better result. The next morning my skin looked much brighter with a more even skin tone and was more moisturized, but it seemed to break me out a little bit. The cucumber cleanser is holy grail so I was hoping this would be too. Oh well :(",3,,,,,KayM12,,4ba2a162-313d-4b50-bfc5-d774edf0f5c5
P382204,"","This product has been a grower for me. After a great deal of experimenting I've found that this mask is best when used in combination with other treatments. I like to use a layer following an intensive mask/peel. It also comes in handy for soothing the skin if I've gone a little too far with my acne products. It helps calm the skin down nicely without the heavy feeling of a moisturizing cream. Don't expect this mask to work miracles on its own, but it could be a great compliment to your routine.",5,,,,,mw23,,c74fdd92-0faa-4096-9293-ae686b715414
P382204,Refreshing!,"I LOVE this mask! I was skeptical because of the mixed reviews but I am so glad I went ahead and bought it. It is so cool and refreshing, especially when chilled in the fridge. Great for a quick eye depuff in the morning also. If you are looking for a cool, refreshing mask this is it! I'm not sure if there is a long term effect to using it, but I mainly wanted it to soothe my skin at night and give it moisture after my detox mask.",5,,,,,kp516,,f046c0f6-a877-4967-ba68-f054861b1a10
P382204,"",I don't think this has improved my skin at all. I have not felt any moisturizing effect. Left it on overnight once and woke up with pretty dry skin!,1,,,,,catadvocacy,,713a56fe-2766-45f0-a19b-6874940a3609
P382204,Great for rosacea and irritated skin!,"I have mild rosacea and cystic acne and am currently going through treatment for my acne. The medications and face washes of course work, but using this daily after cleansing and toning has made all the difference in the size of my bumps, texture of my skin, and redness of my overall complexion. No, of course its not going to completely subside all of these things, nothing but medication can, but it definitely aids in speeding up my recovery time. Not to mention it leaves my face feeling plump and hydrated afterwards!",5,,,,,oliviap14,"{calming,soothing,""non greasy""}",b928ae7b-49a8-4560-8b9d-bdfa16520c93
P382204,"Felt nice, no results","This did feel cooling on the skin but it did nothing as far as hydration, de puffing or calming. Don't waste your money, buy aloe.",1,,,,,SarahSkaggs,,453a7d3b-ea99-4800-85b0-e1889d067e29
P382204,Love this!,"I have only used this a few times so far from a sample I received but seems to works great for super dry skin. Leaves it feeling so soft, smooth & hydrated. Will definitely purchase this.",5,,,,,JuicyBlue,,ba7a21f4-83fb-44da-9ac1-d94061d957a8
P382204,Blah,I didn't really feel like this product did anything... except maybe cause some bumps on my cheeks.,2,,,,,jaimie13,,7f74c46a-853c-45fd-8bbb-ddf32def107c
P382292,Do they even know what a cleanser is?,I'm typically happy with Dr. Gross products however this cleanser does nothing for me other than smear make-up around. Really upset to the foaming cleanser is no longer available in the US.,2,,combination,,,Zombait,{unimpressed},316b267b-20aa-45c1-99e2-f79c79085244
P382292,Improved skin texture,"I was using the Dr Dennis Gross acne foaming face wash. My skin alternates between breaking out and dryness. As soon as I switched to this cleanser with toner, my skin flakiness was gone. I need to be careful about limiting the time with the cleanser (due to dryness on my cheeks) but it seems great.",4,,,,,BND303,,87897ba5-7830-418b-a09e-0c5a6ac95271
P382292,3 in 1 didnt do it for me,"I have moderate dry skin. and the only reason I got this cleanser as it said it is 3 in cleanse and tones at the same time. but the instruction tells u to use it with dry hands put it on a dry face.... it doesn't lather, it doesn't give me the clean feeling as a reg cleanser does. I couldn't return it as I had thrown the box out.",2,,dry,,,sana911,"{""dry and not foamy.""}",e04d2813-7683-4e12-a4da-41a71d277f51
P382292,drying,Probably just not right for my skin type (combo/sensitive) but incorporating this product had no visual results other than drying out my skin.,3,,,,,afisk,,3f6827eb-fffc-4751-ae50-7d50d62f2284
P382292,great daily cleanser,I use this in combination with the exfoliating pads and the moisture cushion moisturizer and its AMAZING! Cleared up my acne and is not overly drying.,5,,oily,,,AJW84,{milky},5dab2279-eacc-45a6-a63d-cbd5b0c8fe44
P382292,use it every morning,"It's a light cleanser. I use it in the morning to remove the excess oil I have. I have oily/ combo skin. When I use it my skin feels soft,clean and refreshed.",5,,,,,Mari93,,80b89e5c-3fad-4746-9126-6cc0e6994d16
P382292,waste of money,It made my skin really dry and I had apply twice as much serum and moisture to fix the dryness... I ended up returning the product,1,,,,,ariaz91,,91b261c4-76a1-49b2-9dd2-d9163b85b21a
P382292,Good But....,"Keep away from your eyes, the packaging says. So I do. I was instructed to wash beforehand with the Sephora brand Oil Wash to get all eye makeup and foundation off. So this cleanser is leaving certain areas of my face too dry for my taste. But I feel that it works well otherwise. No residue after I rinse off, which is a plus.",3,,,,,SheSaidIt,,b38c1695-e618-4de9-8019-ec3ee4f9b5e2
P382292,Great Morning Toner,I found this product bc the sales rep for Dr. Dennis Gross was in Sephora that day and gave me a week long sample to try. After a week of use I went back to buy the product. I use it each morning as the first thing I put on my face and it's been great! It is a gentle start to my morning skincare routine that does not require harsh soapy cleansing on my already clean face. It's an all-in-one toner/cleanser so it saves time and makes my skin feel clean. I use a more soapy cleanser at night to get all my make up but this is perfect for the morning. I have been using it for two years now.,5,,combination,,,rainar213,{milky},c35775ac-5083-4ae8-a0e5-03223f6cabf4
P382292,great alone or as part of a routine,I have combo skin tending towards dry in spots. This is strong enough to clean without irritating my dry spots. At the end of an average day it is enough to wash with this followed by moisturizer. I also use clarasonic Mia. If I am wearing heavier makeup or waterproof eye makeup I do need to use a cleansing wipe first to get my face really clean.,5,,,,,dtyler71,,bf88691f-ebe3-4bd8-8e0f-8fcc3b6b4339
P382292,horrible cleanser,I'm a skincare junkie and I've own so many cleansers. This cleanser is the worst it didn't take off my foundation at all and made my face feels dirty n gross that I had to go in with another cleanser. Do not buy!!,1,,,,,Sexycd4u,,6b285dc1-a978-4927-8be6-0ab03cb426c7
